,0
0,1.9990844
1,1.9981687925700002
2,1.9972531778212845
3,1.9963375558634688
4,1.9954219268045261
5,1.9945062907508109
6,1.9935906478070828
7,1.992674998076532
8,1.991759341660801
9,1.9908436786600094
10,1.9898440091727756
11,1.9888443325962397
12,1.9878446490365704
13,1.986844958598345
14,1.9858452613845732
15,1.9848455574967203
16,1.9838458470347309
17,1.982846130097051
18,1.9818464067806516
19,1.9808466771810498
20,1.9801409413923305
21,1.9794352019571688
22,1.9787294589301543
23,1.9780237123650584
24,1.977317962314846
25,1.9766122088316889
26,1.975906451966976
27,1.9752006917713263
28,1.9744949282946
29,1.97378916158591
30,1.972957391693633
31,1.97212561761542
32,1.9712938394139352
33,1.9704620571509033
34,1.9696302708871236
35,1.968798480682484
36,1.967966686595975
37,1.9671348886857027
38,1.966303087008902
39,1.9654712816219502
40,1.964597472580379
41,1.963723659588888
42,1.9628498427065992
43,1.9619760219917484
44,1.961102197501698
45,1.9602283692929512
46,1.9593545374211636
47,1.958480701941157
48,1.9576068629069312
49,1.9567330203716764
50,1.9558255743877857
51,1.9549181247268668
52,1.9540106714439476
53,1.9531032145932312
54,1.952195754228108
55,1.9512882904011686
56,1.9503808231642144
57,1.949473352568271
58,1.9485658786635989
59,1.9476584014997051
60,1.946860121125355
61,1.946061838498582
62,1.9452635536530702
63,1.944465266621999
64,1.94366697743805
65,1.9428686861334148
66,1.9420703927398026
67,1.9412720972884476
68,1.9404737998101156
69,1.939675500335111
70,1.9388435988932842
71,1.9380116952340378
72,1.937179789390528
73,1.9363478813954136
74,1.9355159712808638
75,1.934684059078566
76,1.9338521448197323
77,1.9330202285351068
78,1.932188310254973
79,1.9313563900091606
80,1.9304656678270515
81,1.929574943247588
82,1.9286842163066171
83,1.9277934870394489
84,1.926902755480864
85,1.9260120216651215
86,1.9251212856259674
87,1.9242305473966415
88,1.923339807009885
89,1.9224490644979493
90,1.9215499198926014
91,1.9206507731551326
92,1.9197516243174133
93,1.9188524734108365
94,1.9179533204663246
95,1.917054165514336
96,1.9161550085848733
97,1.9152558497074885
98,1.9143566889112913
99,1.9134575262249547
100,1.912617161676722
101,1.9117767957844132
102,1.9109364285680916
103,1.9100960600475205
104,1.9092556902421665
105,1.908415319171204
106,1.907574946853521
107,1.9067345733077217
108,1.9058941985521314
109,1.9050538226048008
110,1.90427224548351
111,1.9034906676957726
112,1.9027090892515006
113,1.9019275101604574
114,1.9011459304322598
115,1.9003643500763807
116,1.899582769102151
117,1.8988011875187611
118,1.8980196053352647
119,1.897238022560579
120,1.8963388392034877
121,1.895439654292643
122,1.8945404678512459
123,1.8936412799021491
124,1.8927420904678633
125,1.8918428995705616
126,1.8909437072320847
127,1.8900445134739459
128,1.889145318317336
129,1.888246121783128
130,1.8874561238918823
131,1.886666125573851
132,1.8858761268353528
133,1.8850861276826112
134,1.8842961281217567
135,1.8835061281588281
136,1.8827161277997735
137,1.8819261270504517
138,1.881136125916634
139,1.8803461244040045
140,1.8795897225181633
141,1.8788333205446253
142,1.8780769184846295
143,1.8773205163393967
144,1.8765641141101284
145,1.875807711798009
146,1.8750513094042045
147,1.874294906929864
148,1.873538504376119
149,1.8727821017440842
150,1.8720424990348574
151,1.8713028963895202
152,1.870563293807041
153,1.8698236912864032
154,1.8690840888266063
155,1.8683444864266638
156,1.867604884085605
157,1.8668652818024731
158,1.866125679576326
159,1.8653860774062352
160,1.8645960752912865
161,1.8638060728105794
162,1.863016069969518
163,1.8622260667734245
164,1.8614360632275422
165,1.8606460593370353
166,1.8598560551069907
167,1.859066050542419
168,1.8582760456482559
169,1.8574860404293627
170,1.8564944348905283
171,1.8555028273564698
172,1.8545112178569962
173,1.85351960642147
174,1.8525279930788137
175,1.8515363778575156
176,1.8505447607856376
177,1.8495531418908207
178,1.8485615212002915
179,1.8475698987408686
180,1.8467882745389688
181,1.8460066503706123
182,1.8452250262352183
183,1.8444434021322147
184,1.8436617780610376
185,1.8428801540211317
186,1.8420985300119501
187,1.8413169060329542
188,1.8405352820836132
189,1.8397536581634046
190,1.8389048342718135
191,1.8380560098483327
192,1.8372071849008504
193,1.8363583594371364
194,1.8355095334648444
195,1.8346607069915126
196,1.833811880024567
197,1.8329630525713223
198,1.8321142246389828
199,1.8312653962346452
200,1.8306181673653001
201,1.8299709397178332
202,1.8293237132738636
203,1.8286764880152862
204,1.8280292639242672
205,1.8273820409832402
206,1.8267348191749022
207,1.8260875984822094
208,1.8254403788883735
209,1.824793160376858
210,1.823868742931374
211,1.8229443242258774
212,1.822019904279163
213,1.8210954831097441
214,1.820171060735857
215,1.8192466371754639
216,1.8183222124462581
217,1.8173977865656679
218,1.81647335955086
219,1.8155489314187438
220,1.8147925021859754
221,1.814036073268961
222,1.813279644662892
223,1.8125232163630316
224,1.811766788364714
225,1.8110103606633434
226,1.810253933254393
227,1.8094975061334038
228,1.8087410792959837
229,1.8079846527378063
230,1.8070770264546099
231,1.806169399182197
232,1.8052617709353054
233,1.8043541417284517
234,1.8034465115759348
235,1.8025388804918396
236,1.8016312484900396
237,1.8007236155842006
238,1.799815981787783
239,1.7989083471140461
240,1.7982275115760502
241,1.7975466770766597
242,1.7968658436002378
243,1.7961850111313822
244,1.7955041796549214
245,1.7948233491559111
246,1.7941425196196314
247,1.793461691031583
248,1.7927808633774838
249,1.7921000366432656
250,1.7914528108150714
251,1.7908055861592518
252,1.7901583626581683
253,1.7895111402944466
254,1.788863919050973
255,1.78821669891089
256,1.7875694798575934
257,1.7869222618747274
258,1.7862750449461815
259,1.7856278290560867
260,1.784854614188812
261,1.7840813992789604
262,1.7833081843270928
263,1.782534969333762
264,1.781761754299512
265,1.7809885392248788
266,1.7802153241103906
267,1.7794421089565675
268,1.7786688937639217
269,1.7778956785329578
270,1.7771224632641731
271,1.776349247958057
272,1.7755760326150918
273,1.7748028172357526
274,1.7740296018205073
275,1.7732563863698168
276,1.772483170884135
277,1.7717099553639093
278,1.77093673980958
279,1.7701635242215812
280,1.7692307086003403
281,1.768297891616278
282,1.76736507328973
283,1.7664322536407266
284,1.7654994326889983
285,1.7645666104539797
286,1.763633786954814
287,1.7627009622103573
288,1.7617681362391835
289,1.7608353090595876
290,1.7600368806895907
291,1.7592384522669435
292,1.7584400237923554
293,1.7576415952665254
